		Lan-Vero
11423	11502	True
11424	11503	True
11425	11504	True
11426	11505	True
11427	11506	True
11428	11507	True
11429	11508	True
11430	11509	True
11431	11510	True
11432	11511	True
11433	11512	True
11434	11513	True
11435	11514	True
11436	11515	True
11437	11516	True
11438	11517	True
11439	11518	True
11440	11519	True
11441	11520	True
11442	11521	True
11443	11522	True
11444	11523	True
11445	11524	True
11446	11525	True
11447	11526	True
11448	11527	True
11449	11528	True
11450	11529	True
11451	11530	True
11452	11531	True
11453	11532	True
11454	11533	True
11455	11534	True
11456	11535	True
11457	11536	True
11458	11537	True
11459	11538	True
11460	11539	True
11461	11540	True
11462	11541	True
11463	11542	True
11464	11543	True
11465	11544	True
11466	11545	True
11467	11546	True
11468	11547	True
11469	11548	True
11470	11549	True
11471	11550	True
11472	11551	True
11473	11552	True
11474	11553	True
11475	11554	True
11476	11555	True
11477	11556	True
11478	11557	True
11479	11558	True
11480	11559	True
11481	11560	True
11482	11561	True
11483	11562	True
11484	11563	True
11485	11564	True
11486	11565	True
11487	11566	True
11488	11567	True
11489	11568	True
11490	11569	True
11491	11570	True
11492	11571	True
11493	11572	True
11494	11573	True
11495	11574	True
11496	11575	True
11497	11576	True
11498	11577	True
11499	11578	True
11500	11579	True
11501	11580	True
11502	11581	True
11503	11582	True
11504	11583	True
11505	11584	True
11506	11585	True
11507	11586	True
11508	11587	True
11509	11588	True
11510	11589	False
11511	11590	False
11512	11591	False
11513	11592	False
11514	11593	False
11515	11594	False
11516	11595	False
11517	11596	False
11518	11597	False
11519	11598	False
11520	11599	False
11521	11600	False
11522	11601	False
11523	11602	False
11524	11603	False
11525	11604	False
11526	11605	False
11527	11606	False
11528	11607	False
11529	11608	False
11530	11609	False
11531	11610	False
11532	11611	False
11533	11612	False
11534	11613	False
11535	11614	False
11536	11615	False
11537	11616	False
11538	11617	False
11539	11618	False
11540	11619	False
11541	11620	False
11542	11621	False
11543	11622	False
11544	11623	False
11545	11624	False
11546	11625	False
11547	11626	False
11548	11627	False
11549	11628	False
11550	11629	False
11551	11630	False
11552	11631	False
11553	11632	False
11554	11633	False
11555	11634	False
11556	11635	False
11557	11636	False
11558	11637	False
11559	11638	False
11560	11639	False
11561	11640	False
11562	11641	False
11563	11642	False
11564	11643	False
11565	11644	False
11566	11645	False
11567	11646	False
11568	11647	False
11569	11648	False
11570	11649	False
11571	11650	False
11572	11651	False
11573	11652	False
11574	11653	False
11575	11654	False
11576	11655	False
11577	11656	False
11578	11657	False
11579	11658	False
11580	11659	False
11581	11660	False
11582	11661	False
11583	11662	False
11584	11663	False
11585	11664	False
11586	11665	False
11587	11666	False
11588	11667	False
11589	11668	False
11590	11669	False
11591	11670	False
11592	11671	False
11593	11672	False
11594	11673	False
11595	11674	False
11596	11675	False
11597	11676	False
11598	11677	False
11599	11678	False
11600	11679	False
11601	11680	False
11602	11681	False
11603	11682	False
11604	11683	False
11605	11684	False
11606	11685	False
11607	11686	False
11608	11687	False
11609	11688	False
11610	11689	False
11611	11690	False
11612	11691	False
11613	11692	False
11614	11693	False
11615	11694	False
11616	11695	False
11617	11696	False
11618	11697	False
11619	11698	False
11620	11699	False
11621	11700	False
11622	11701	False
11623	11702	False
11624	11703	False
11625	11704	False
11626	11705	False
11627	11706	False
11628	11707	False
11629	11708	True
11630	11709	True
11631	11710	True
11632	11711	True
11633	11712	True
11634	11713	True
11635	11714	True
11636	11715	True
11637	11716	True
11638	11717	True
11639	11718	True
11640	11719	True
11641	11720	True
11642	11721	True
11643	11722	True
11644	11723	True
11645	11724	True
11646	11725	True
11647	11726	True
11648	11727	True
11649	11728	True
11650	11729	True
11651	11730	True
11652	11731	True
11653	11732	True
11654	11733	False
11655	11734	False
11656	11735	False
11657	11736	False
11658	11737	False
11659	11738	False
11660	11739	False
11661	11740	False
11662	11741	False
11663	11742	False
11664	11743	False
11665	11744	False
11666	11745	False
11667	11746	False
11668	11747	False
11669	11748	False
11670	11749	False
11671	11750	False
11672	11751	False
11673	11752	False
11674	11753	False
11675	11754	False
11676	11755	False
11677	11756	False
11678	11757	False
11679	11758	False
11680	11759	False
11681	11760	False
11682	11761	False
11683	11762	False
11684	11763	False
11685	11764	False
11686	11765	False
11687	11766	False
11688	11767	False
11689	11768	False
11690	11769	False
11691	11770	False
11692	11771	False
11693	11772	False
11694	11773	False
11695	11774	False
11696	11775	False
11697	11776	False
11698	11777	False
11699	11778	False
11700	11779	True
11701	11780	True
11702	11781	True
11703	11782	True
11704	11783	True
11705	11784	True
11706	11785	True
11707	11786	True
11708	11787	True
11709	11788	True
11710	11789	True
11711	11790	True
11712	11791	True
11713	11792	True
11714	11793	True
11715	11794	True
11716	11795	True
11717	11796	True
11718	11797	True
11719	11798	True
11720	11799	True
11721	11800	True
11722	11801	True
11723	11802	True
11724	11803	True
11725	11804	True
11726	11805	True
11727	11806	True
11728	11807	True
11729	11808	True
11730	11809	True
11731	11810	True
11732	11811	True
11733	11812	True
11734	11813	True
11735	11814	True
11736	11815	True
11737	11816	True
11738	11817	True
11739	11818	True
11740	11819	True
11741	11820	True
11742	11821	True
11743	11822	True
11744	11823	True
11745	11824	True
11746	11825	True
11747	11826	True
11748	11827	True
11749	11828	True
11750	11829	True
11751	11830	True
11752	11831	True
11753	11832	True
11754	11833	True
11755	11834	False
11756	11835	False
11757	11836	False
11758	11837	False
11759	11838	False
11760	11839	False
11761	11840	False
11762	11841	True
11763	11842	True
11764	11843	False
11765	11844	False
11766	11845	False
11767	11846	False
11768	11847	False
11769	11848	False
11770	11849	False
11771	11850	False
11772	11851	False
11773	11852	False
11774	11853	False
11775	11854	False
11776	11855	False
11777	11856	False
11778	11857	False
11779	11858	False
11780	11859	False
11781	11860	False
11782	11861	False
11783	11862	True
11784	11863	True
11785	11864	True
11786	11865	False
11787	11866	True
11788	11867	True
11789	11868	True
11790	11869	True
11791	11870	True
11792	11871	True
11793	11872	True
11794	11873	True
11795	11874	True
11796	11875	True
11797	11876	True
11798	11877	True
11799	11878	True
11800	11879	True
11801	11880	True
11802	11881	True
11803	11882	True
11804	11883	True
11805	11884	True
11806	11885	True
11807	11886	True
11808	11887	True
11809	11888	True
11810	11889	True
11811	11890	True
11812	11891	True
11813	11892	True
11814	11893	True
11815	11894	True
11816	11895	True
11817	11896	True
11818	11897	True
11819	11898	True
11820	11899	True
11821	11900	True
11822	11901	True
11823	11902	True
11824	11903	True
11825	11904	True
11826	11905	True
11827	11906	True
11828	11907	True
11829	11908	True
11830	11909	True
11831	11910	True
11832	11911	True
11833	11912	True
11834	11913	True
11835	11914	True
11836	11915	True
11837	11916	True
11838	11917	True
11839	11918	True
11840	11919	True
11841	11920	True
11842	11921	True
11843	11922	True
11844	11923	True
11845	11924	True
11846	11925	True
11847	11926	True
11848	11927	True
11849	11928	True
11850	11929	True
11851	11930	True
11852	11931	True
11853	11932	True
11854	11933	True
11855	11934	True
11856	11935	True
11857	11936	True
11858	11937	True
11859	11938	True
11860	11939	True
11861	11940	True
11862	11941	True
11863	11942	True
11864	11943	True
11865	11944	True
11866	11945	True
11867	11946	True
11868	11947	True
11869	11948	True
11870	11949	True
11871	11950	True
11872	11951	True
11873	11952	True
11874	11953	True
11875	11954	True
11876	11955	True
11877	11956	True
11878	11957	True
11879	11958	True
11880	11959	True
11881	11960	True
11882	11961	True
11883	11962	True
11884	11963	True
11885	11964	True
11886	11965	True
11887	11966	True
11888	11967	True
11889	11968	True
11890	11969	True
11891	11970	True
11892	11971	True
11893	11972	True
11894	11973	True
11895	11974	True
11896	11975	True
11897	11976	True
11898	11977	True
11899	11978	True
11900	11979	True
11901	11980	True
11902	11981	True
11903	11982	True
11904	11983	True
11905	11984	True
11906	11985	True
11907	11986	True
11908	11987	True
11909	11988	True
11910	11989	True
11911	11990	True
11912	11991	True
11913	11992	True
11914	11993	True
11915	11994	True
11916	11995	True
11917	11996	True
11918	11997	True
11919	11998	True
11920	11999	True
11921	12000	True
11922	12001	True
11923	12002	True
11924	12003	True
11925	12004	True
11926	12005	True
11927	12006	True
11928	12007	True
11929	12008	True
11930	12009	True
11931	12010	True
11932	12011	False
11933	12012	False
11934	12013	False
11935	12014	False
11936	12015	False
11937	12016	False
11938	12017	False
11939	12018	False
11940	12019	False
11941	12020	False
11942	12021	False
11943	12022	False
11944	12023	False
11945	12024	False
11946	12025	False
11947	12026	False
11948	12027	False
11949	12028	False
11950	12029	False
11951	12030	False
11952	12031	False
11953	12032	False
11954	12033	False
11955	12034	False
11956	12035	False
11957	12036	False
11958	12037	False
11959	12038	False
11960	12039	False
11961	12040	False
11962	12041	False
11963	12042	False
11964	12043	False
11965	12044	False
11966	12045	False
11967	12046	False
11968	12047	False
11969	12048	False
11970	12049	False
11971	12050	False
11972	12051	False
11973	12052	False
11974	12053	False
11975	12054	False
11976	12055	False
11977	12056	False
11978	12057	False
11979	12058	False
11980	12059	False
11981	12060	False
11982	12061	False
11983	12062	False
11984	12063	False
11985	12064	False
11986	12065	False
11987	12066	False
11988	12067	False
11989	12068	False
11990	12069	False
11991	12070	False
11992	12071	False
11993	12072	False
11994	12073	False
11995	12074	False
11996	12075	False
11997	12076	False
11998	12077	False
11999	12078	False
12000	12079	False
12001	12080	False
12002	12081	False
12003	12082	False
12004	12083	False
12005	12084	False
12006	12085	False
12007	12086	False
12008	12087	False
12009	12088	False
12010	12089	False
12011	12090	False
12012	12091	False
12013	12092	False
12014	12093	True
12015	12094	True
12016	12095	True
12017	12096	True
12018	12097	True
12019	12098	True
12020	12099	True
12021	12100	True
12022	12101	True
12023	12102	True
12024	12103	True
12025	12104	True
12026	12105	True
12027	12106	True
12028	12107	True
12029	12108	True
12030	12109	True
12031	12110	True
12032	12111	True
12033	12112	True
12034	12113	True
12035	12114	True
12036	12115	True
12037	12116	True
12038	12117	True
12039	12118	True
12040	12119	True
12041	12120	True
12042	12121	True
12043	12122	True
12044	12123	False
12045	12124	False
12046	12125	False
12047	12126	False
12048	12127	False
12049	12128	False
12050	12129	False
12051	12130	False
12052	12131	False
12053	12132	False
12054	12133	False
12055	12134	False
12056	12135	False
12057	12136	False
12058	12137	False
12059	12138	False
12060	12139	False
12061	12140	False
12062	12141	False
12063	12142	False
12064	12143	False
12065	12144	False
12066	12145	False
12067	12146	True
12068	12147	True
12069	12148	True
12070	12149	True
12071	12150	True
12072	12151	True
12073	12152	True
12074	12153	True
12075	12154	True
12076	12155	True
12077	12156	True
12078	12157	True
12079	12158	True
12080	12159	True
12081	12160	True
12082	12161	True
12083	12162	True
12084	12163	True
12085	12164	True
12086	12165	True
12087	12166	True
12088	12167	True
12089	12168	True
12090	12169	True
12091	12170	True
12092	12171	True
12093	12172	True
12094	12173	True
12095	12174	True
12096	12175	True
12097	12176	True
12098	12177	True
12099	12178	True
12100	12179	True
12101	12180	True
12102	12181	True
12103	12182	True
12104	12183	True
12105	12184	True
12106	12185	True
12107	12186	True
12108	12187	True
12109	12188	True
12110	12189	True
12111	12190	True
12112	12191	True
12113	12192	True
12114	12193	True
12115	12194	True
12116	12195	True
12117	12196	False
12118	12197	False
12119	12198	False
12120	12199	False
12121	12200	False
12122	12201	False
12123	12202	False
12124	12203	True
12125	12204	True
12126	12205	True
12127	12206	True
12128	12207	True
12129	12208	True
12130	12209	True
12131	12210	True
12132	12211	True
12133	12212	True
12134	12213	True
12135	12214	True
12136	12215	True
12137	12216	True
12138	12217	True
12139	12218	True
12140	12219	True
12141	12220	True
12142	12221	True
12143	12222	True
12144	12223	True
12145	12224	True
12146	12225	True
12147	12226	True
12148	12227	True
12149	12228	True
12150	12229	True
12151	12230	True
12152	12231	True
12153	12232	True
12154	12233	True
12155	12234	True
12156	12235	True
12157	12236	True
12158	12237	True
12159	12238	True
12160	12239	True
12161	12240	True
12162	12241	True
12163	12242	True
12164	12243	True
12165	12244	True
12166	12245	False
12167	12246	True
12168	12247	True
12169	12248	True
12170	12249	True
12171	12250	True
12172	12251	True
12173	12252	True
12174	12253	True
12175	12254	True
12176	12255	True
12177	12256	True
12178	12257	True
12179	12258	True
12180	12259	True
12181	12260	True
12182	12261	True
12183	12262	True
12184	12263	True
12185	12264	True
12186	12265	True
12187	12266	True
12188	12267	True
12189	12268	True
12190	12269	True
12191	12270	True
12192	12271	True
12193	12272	True
12194	12273	True
12195	12274	True
12196	12275	True
12197	12276	True
12198	12277	False
12199	12278	False
12200	12279	False
12201	12280	True
12202	12281	True
12203	12282	True
12204	12283	True
12205	12284	False
12206	12285	False
12207	12286	False
12208	12287	False
12209	12288	False
12210	12289	False
12211	12290	False
12212	12291	False
12213	12292	False
12214	12293	False
12215	12294	False
12216	12295	False
12217	12296	False
12218	12297	True
12219	12298	True
12220	12299	True
12221	12300	True
12222	12301	True
12223	12302	True
12224	12303	True
12225	12304	True
12226	12305	True
12227	12306	False
12228	12307	False
12229	12308	False
12230	12309	False
12231	12310	False
12232	12311	False
12233	12312	False
12234	12313	False
12235	12314	False
12236	12315	False
12237	12316	False
12238	12317	False
12239	12318	False
12240	12319	False
12241	12320	False
12242	12321	False
12243	12322	False
12244	12323	False
12245	12324	False
12246	12325	False
12247	12326	False
12248	12327	False
12249	12328	False
12250	12329	False
12251	12330	True
12252	12331	True
12253	12332	True
12254	12333	True
12255	12334	True
12256	12335	True
12257	12336	True
12258	12337	True
12259	12338	True
12260	12339	True
12261	12340	True
12262	12341	True
12263	12342	True
12264	12343	True
12265	12344	True
12266	12345	True
12267	12346	True
12268	12347	True
12269	12348	True
12270	12349	True
12271	12350	True
12272	12351	True
12273	12352	True
12274	12353	True
12275	12354	True
12276	12355	True
12277	12356	True
12278	12357	True
12279	12358	True
12280	12359	True
12281	12360	True
12282	12361	True
12283	12362	True
12284	12363	True
